word,wordcount,freq_w_clean,freq_w_offensive,freq_w_hate,pmi_clean,pmi_offensive,pmi_hate,scale_wordcount,scale_clean,scale_offensive,scale_hate,word_vector
chua_cay,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
chua_chát,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
chua_ngoa,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
chuaa,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
chữi,9,2,1,4,2.1771084396562066,5.3640294506275845,7.89156711432569,0.0018105009052504523,0.5008262460263108,0.6285514506497685,0.8708904685348109,"[0.0018105009052504523, 0.5008262460263108, 0.6285514506497685, 0.8708904685348109]"
chửi,133,39,20,56,2.577153224459578,5.8006001114560695,7.813564602324416,0.026755180044256692,0.5928533238539611,0.6797083513902682,0.86228233744506,"[0.026755180044256692, 0.5928533238539611, 0.6797083513902682, 0.86228233744506]"
chửi_bới,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
chửi_mắng,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
chúng,42,32,1,6,3.95471601831976,3.1416370292911364,6.254137193710397,0.008449004224502113,0.909750539512846,0.3681337938860381,0.6901884495189821,"[0.008449004224502113, 0.909750539512846, 0.3681337938860381, 0.6901884495189821]"
chúng_bay,1,0,0,1,0.0,0.0,9.061492115768003,0.00020116676725005032,0.0,0.0,1.0,"[0.00020116676725005032, 0.0, 0.0, 1.0]"
chúng_mày,39,9,2,18,2.2315562236785835,4.248552233207649,7.946014898348067,0.007845503922751962,0.5133515198159271,0.4978409783025229,0.8768991681316058,"[0.007845503922751962, 0.5133515198159271, 0.4978409783025229, 0.8768991681316058]"
chừng_mực,4,4,0,0,4.347033441098517,0.0,0.0,0.0008046670690002013,1.0,0.0,0.0,"[0.0008046670690002013, 1.0, 0.0, 0.0]"
chúng_nó,21,12,0,7,3.5396785190409155,0.0,7.4765296150468465,0.004224502112251056,0.8142745085822068,0.0,0.825088133336987,"[0.004224502112251056, 0.8142745085822068, 0.0, 0.825088133336987]"
chủng_sinh,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
chúng_tao,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
chuối,19,16,1,1,4.099105927654933,4.286026938626312,4.8135646023244165,0.0038221685777509564,0.9429662741722704,0.5022322257165016,0.5312110346538049,"[0.0038221685777509564, 0.9429662741722704, 0.5022322257165016, 0.5312110346538049]"
chưởi,5,2,2,1,3.025105346211157,7.212026357182534,6.73956402088064,0.0010058338362502514,0.6959010983468986,0.8450978262994207,0.7437587468793412,"[0.0010058338362502514, 0.6959010983468986, 0.8450978262994207, 0.7437587468793412]"
chuồn,5,3,0,1,3.6100678469323135,0.0,6.73956402088064,0.0010058338362502514,0.8304670060279156,0.0,0.7437587468793412,"[0.0010058338362502514, 0.8304670060279156, 0.0, 0.7437587468793412]"
chuồng,4,3,0,0,3.931995941819676,0.0,0.0,0.0008046670690002013,0.9045239690693616,0.0,0.0,"[0.0008046670690002013, 0.9045239690693616, 0.0, 0.0]"
chướng,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
chưởng,3,3,0,0,4.347033441098517,0.0,0.0,0.0006035003017501509,1.0,0.0,0.0,"[0.0006035003017501509, 1.0, 0.0, 0.0]"
chướng_khí,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
chuột,19,16,2,0,4.099105927654933,5.2860269386263115,0.0,0.0038221685777509564,0.9429662741722704,0.61941119656951,0.0,"[0.0038221685777509564, 0.9429662741722704, 0.61941119656951, 0.0]"
chuột_túi,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
chuỵ,14,13,0,0,4.240118237182007,0.0,0.0,0.002816334741500704,0.9754050192239851,0.0,0.0,"[0.002816334741500704, 0.9754050192239851, 0.0, 0.0]"
chym,5,3,1,0,3.6100678469323135,6.212026357182534,0.0,0.0010058338362502514,0.8304670060279156,0.7279188554464122,0.0,"[0.0010058338362502514, 0.8304670060279156, 0.7279188554464122, 0.0]"
cl,19,9,5,5,3.269030929097246,6.607955033513672,7.135492697211777,0.0038221685777509564,0.7520142123109926,0.7743133702700891,0.7874522877744636,"[0.0038221685777509564, 0.7520142123109926, 0.7743133702700891, 0.7874522877744636]"
clc,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
clg,2,1,1,0,3.3470334410985183,7.533954452069898,0.0,0.00040233353450010064,0.7699580613883442,0.8828210291469916,0.0,"[0.00040233353450010064, 0.7699580613883442, 0.8828210291469916, 0.0]"
clm,8,1,5,2,1.3470334410985194,7.855882546957259,7.061492115768004,0.0016093341380004026,0.30987418416503304,0.9205442319945624,0.7792857981391633,"[0.0016093341380004026, 0.30987418416503304, 0.9205442319945624, 0.7792857981391633]"
clmm,2,0,1,1,0.0,7.533954452069898,8.061492115768003,0.00040233353450010064,0.0,0.8828210291469916,0.8896428990695816,"[0.00040233353450010064, 0.0, 0.8828210291469916, 0.8896428990695816]"
clmn,1,0,0,1,0.0,0.0,9.061492115768003,0.00020116676725005032,0.0,0.0,1.0,"[0.00020116676725005032, 0.0, 0.0, 1.0]"
clone,2,0,0,2,0.0,0.0,9.061492115768003,0.00040233353450010064,0.0,0.0,1.0,"[0.00040233353450010064, 0.0, 0.0, 1.0]"
cloz,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
cmm,3,0,1,2,0.0,6.9489919513487415,8.476529615046848,0.0006035003017501509,0.0,0.8142757253248843,0.9354452342674056,"[0.0006035003017501509, 0.0, 0.8142757253248843, 0.9354452342674056]"
cmmmm,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
cmn,23,15,3,5,3.730362080650025,5.59535499673404,6.859858254598351,0.004626835646751157,0.8581397247561414,0.6556579400745329,0.757034069771074,"[0.004626835646751157, 0.8581397247561414, 0.6556579400745329, 0.757034069771074]"
cmnd,24,18,0,0,3.931995941819676,0.0,0.0,0.004828002414001207,0.9045239690693616,0.0,0.0,"[0.004828002414001207, 0.9045239690693616, 0.0, 0.0]"
cmnđi,1,0,1,0,0.0,8.533954452069898,0.0,0.00020116676725005032,0.0,1.0,0.0,"[0.00020116676725005032, 0.0, 1.0, 0.0]"
cmng,1,0,1,0,0.0,8.533954452069898,0.0,0.00020116676725005032,0.0,1.0,0.0,"[0.00020116676725005032, 0.0, 1.0, 0.0]"
cmnl,5,4,1,0,4.0251053462111575,6.212026357182534,0.0,0.0010058338362502514,0.9259430369585544,0.7279188554464122,0.0,"[0.0010058338362502514, 0.9259430369585544, 0.7279188554464122, 0.0]"
cmnr,21,16,3,2,3.95471601831976,5.726599530012293,5.669174692989242,0.004224502112251056,0.909750539512846,0.6710370394141623,0.6256336837863875,"[0.004224502112251056, 0.909750539512846, 0.6710370394141623, 0.6256336837863875]"
cờ_bạc,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
cố_chấp,5,5,0,0,4.347033441098517,0.0,0.0,0.0010058338362502514,1.0,0.0,0.0,"[0.0010058338362502514, 1.0, 0.0, 0.0]"
có_chửa,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
cơ_cực,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
có_da_có_thịt,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
cố_đấm_ăn_xôi,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
cô_đơn,35,24,1,0,3.802712924874709,3.4046714351249303,0.0,0.007040836853751759,0.8747834532217778,0.3989558948605746,0.0,"[0.007040836853751759, 0.8747834532217778, 0.3989558948605746, 0.0]"
cơ_hàn,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
cô_hồn,4,4,0,0,4.347033441098517,0.0,0.0,0.0008046670690002013,1.0,0.0,0.0,"[0.0008046670690002013, 1.0, 0.0, 0.0]"
cơ_khổ,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
cơ_may,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
cổ_suý,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
có_tật_giật_mình,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
cố_tình,4,2,0,2,3.3470334410985183,0.0,8.061492115768003,0.0008046670690002013,0.7699580613883442,0.0,0.8896428990695816,"[0.0008046670690002013, 0.7699580613883442, 0.0, 0.8896428990695816]"
cóc,13,8,0,0,3.646593722957428,0.0,0.0,0.002615167974250654,0.8388694893582218,0.0,0.0,"[0.002615167974250654, 0.8388694893582218, 0.0, 0.0]"
cộc,3,3,0,0,4.347033441098517,0.0,0.0,0.0006035003017501509,1.0,0.0,0.0,"[0.0006035003017501509, 1.0, 0.0, 0.0]"
còi,17,17,0,0,4.347033441098517,0.0,0.0,0.003419835043250855,1.0,0.0,0.0,"[0.003419835043250855, 1.0, 0.0, 0.0]"
coi_chừng,6,5,0,1,4.083999035264727,0.0,6.476529615046847,0.0012070006035003018,0.9394910553604296,0.0,0.7147310324065687,"[0.0012070006035003018, 0.9394910553604296, 0.0, 0.7147310324065687]"
coi_thường,3,2,0,1,3.762070940377364,0.0,7.4765296150468465,0.0006035003017501509,0.8654340923189835,0.0,0.825088133336987,"[0.0006035003017501509, 0.8654340923189835, 0.0, 0.825088133336987]"
còi_xương,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
còii,6,6,0,0,4.347033441098517,0.0,0.0,0.0012070006035003018,1.0,0.0,0.0,"[0.0012070006035003018, 1.0, 0.0, 0.0]"
còiii,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
cớm,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
con_buôn,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
con_cái,41,40,0,1,4.311409531367798,0.0,3.7039401111499184,0.008247837457252062,0.9918050067446184,0.0,0.4087560926863967,"[0.008247837457252062, 0.9918050067446184, 0.0, 0.4087560926863967]"
côn_đồ,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
con_em,8,7,0,0,4.154388363156124,0.0,0.0,0.0016093341380004026,0.9556835528061379,0.0,0.0,"[0.0016093341380004026, 0.9556835528061379, 0.0, 0.0]"
con_hoang,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
con_mẹ,17,4,1,12,2.25957059984818,4.446491610819559,8.55899177523882,0.003419835043250855,0.5197960012189772,0.5210353108623715,0.9445455192026512,"[0.003419835043250855, 0.5197960012189772, 0.5210353108623715, 0.9445455192026512]"
con_nhỏ,7,7,0,0,4.347033441098517,0.0,0.0,0.001408167370750352,1.0,0.0,0.0,"[0.001408167370750352, 1.0, 0.0, 0.0]"
con_nít,3,3,0,0,4.347033441098517,0.0,0.0,0.0006035003017501509,1.0,0.0,0.0,"[0.0006035003017501509, 1.0, 0.0, 0.0]"
con_nợ,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
con_nuôi,3,3,0,0,4.347033441098517,0.0,0.0,0.0006035003017501509,1.0,0.0,0.0,"[0.0006035003017501509, 1.0, 0.0, 0.0]"
con_riêng,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
con_rối,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
côn_trùng,8,7,1,0,4.154388363156124,5.533954452069897,0.0,0.0016093341380004026,0.9556835528061379,0.6484630874409746,0.0,"[0.0016093341380004026, 0.9556835528061379, 0.6484630874409746, 0.0]"
concac,1,0,1,0,0.0,8.533954452069898,0.0,0.00020116676725005032,0.0,1.0,0.0,"[0.00020116676725005032, 0.0, 1.0, 0.0]"
concặtnèđức,1,0,0,1,0.0,0.0,9.061492115768003,0.00020116676725005032,0.0,0.0,1.0,"[0.00020116676725005032, 0.0, 0.0, 1.0]"
condilon,1,0,0,1,0.0,0.0,9.061492115768003,0.00020116676725005032,0.0,0.0,1.0,"[0.00020116676725005032, 0.0, 0.0, 1.0]"
condime,1,0,1,0,0.0,8.533954452069898,0.0,0.00020116676725005032,0.0,1.0,0.0,"[0.00020116676725005032, 0.0, 1.0, 0.0]"
công_giáo,6,3,1,0,3.3470334410985183,5.9489919513487415,0.0,0.0012070006035003018,0.7699580613883442,0.6970967544718759,0.0,"[0.0012070006035003018, 0.7699580613883442, 0.6970967544718759, 0.0]"
cồng_kềnh,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
cợt_nhả,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
cu,115,87,4,5,3.944486886002873,3.6884644011255214,4.537930159710991,0.023134178233755784,0.9073974100843542,0.4322104625518468,0.5007928166504154,"[0.023134178233755784, 0.9073974100843542, 0.4322104625518468, 0.5007928166504154]"
cú,19,18,1,0,4.269030929097246,4.286026938626312,0.0,0.0038221685777509564,0.9820561509226484,0.5022322257165016,0.0,"[0.0038221685777509564, 0.9820561509226484, 0.5022322257165016, 0.0]"
cu_cu,1,0,0,1,0.0,0.0,9.061492115768003,0.00020116676725005032,0.0,0.0,1.0,"[0.00020116676725005032, 0.0, 0.0, 1.0]"
củ_đậu,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
cức,8,1,2,5,1.3470334410985194,6.533954452069898,8.383420210655364,0.0016093341380004026,0.30987418416503304,0.7656420582939831,0.9251699503294036,"[0.0016093341380004026, 0.30987418416503304, 0.7656420582939831, 0.9251699503294036]"
cực,321,275,0,2,4.123891762388238,0.0,1.735062628645699,0.06457453228726615,0.948668055644428,0.0,0.1914764816300505,"[0.06457453228726615, 0.948668055644428, 0.0, 0.1914764816300505]"
cục_cằn,1,0,0,1,0.0,0.0,9.061492115768003,0.00020116676725005032,0.0,0.0,1.0,"[0.00020116676725005032, 0.0, 0.0, 1.0]"
cực_khổ,3,3,0,0,4.347033441098517,0.0,0.0,0.0006035003017501509,1.0,0.0,0.0,"[0.0006035003017501509, 1.0, 0.0, 0.0]"
cục_súc,29,22,5,2,3.9484840646082446,5.997901551829687,5.20351112064043,0.0058338362502514595,0.9083169287997108,0.7028279311210649,0.5742444019330705,"[0.0058338362502514595, 0.9083169287997108, 0.7028279311210649, 0.5742444019330705]"
cucsuc,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
cùi,9,7,0,0,3.984463361713811,0.0,0.0,0.0018105009052504523,0.9165936760557599,0.0,0.0,"[0.0018105009052504523, 0.9165936760557599, 0.0, 0.0]"
cứk,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
cuksuc,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
culi,4,2,0,1,3.3470334410985183,0.0,7.061492115768004,0.0008046670690002013,0.7699580613883442,0.0,0.7792857981391633,"[0.0008046670690002013, 0.7699580613883442, 0.0, 0.7792857981391633]"
cún,13,11,1,0,4.106025341594726,4.833514733928804,0.0,0.002615167974250654,0.9445580295690368,0.5663862821246299,0.0,"[0.002615167974250654, 0.9445580295690368, 0.5663862821246299, 0.0]"
cùn,4,2,0,2,3.3470334410985183,0.0,8.061492115768003,0.0008046670690002013,0.7699580613883442,0.0,0.8896428990695816,"[0.0008046670690002013, 0.7699580613883442, 0.0, 0.8896428990695816]"
cưng,83,71,1,1,4.121741129256277,2.158915020722972,2.6864526844210768,0.016696841681754174,0.9481733198295093,0.2529794402874192,0.2964691300394502,"[0.016696841681754174, 0.9481733198295093, 0.2529794402874192, 0.2964691300394502]"
cùng_cực,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
cứng_đầu,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
cùng_đường,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
cùng_khổ,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
cuội,3,2,0,0,3.762070940377364,0.0,0.0,0.0006035003017501509,0.8654340923189835,0.0,0.0,"[0.0006035003017501509, 0.8654340923189835, 0.0, 0.0]"
cười_chê,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
cưỡng,9,8,0,0,4.177108439656207,0.0,0.0,0.0018105009052504523,0.9609101232496224,0.0,0.0,"[0.0018105009052504523, 0.9609101232496224, 0.0, 0.0]"
cuồng_vọng,1,0,0,1,0.0,0.0,9.061492115768003,0.00020116676725005032,0.0,0.0,1.0,"[0.00020116676725005032, 0.0, 0.0, 1.0]"
cướp,16,8,0,4,3.3470334410985183,0.0,7.061492115768004,0.003218668276000805,0.7699580613883442,0.0,0.7792857981391633,"[0.003218668276000805, 0.7699580613883442, 0.0, 0.7792857981391633]"
cướp_giật,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
cút,47,17,4,14,2.8799074306712216,4.97936560039226,7.314258186147969,0.009454838060752363,0.6624994883737204,0.5834769365548375,0.8071803288798703,"[0.009454838060752363, 0.6624994883737204, 0.5834769365548375, 0.8071803288798703]"
cứt,18,3,4,9,1.7620709403773631,6.3640294506275845,8.061492115768003,0.0036210018105009047,0.4053502150956719,0.7457304215027769,0.8896428990695816,"[0.0036210018105009047, 0.4053502150956719, 0.7457304215027769, 0.8896428990695816]"
cứt_đái,1,0,1,0,0.0,8.533954452069898,0.0,0.00020116676725005032,0.0,1.0,0.0,"[0.00020116676725005032, 0.0, 1.0, 0.0]"
cứt_trâu_hoá,1,0,1,0,0.0,8.533954452069898,0.0,0.00020116676725005032,0.0,1.0,0.0,"[0.00020116676725005032, 0.0, 1.0, 0.0]"
cừu,4,4,0,0,4.347033441098517,0.0,0.0,0.0008046670690002013,1.0,0.0,0.0,"[0.0008046670690002013, 1.0, 0.0, 0.0]"
cӓi,2,1,0,1,3.3470334410985183,0.0,8.061492115768003,0.00040233353450010064,0.7699580613883442,0.0,0.8896428990695816,"[0.00040233353450010064, 0.7699580613883442, 0.0, 0.8896428990695816]"
da_bánh_mật,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
da_bò,12,9,0,0,3.931995941819676,0.0,0.0,0.0024140012070006035,0.9045239690693616,0.0,0.0,"[0.0024140012070006035, 0.9045239690693616, 0.0, 0.0]"
da_cam,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
dã_man,37,36,0,1,4.307505076911881,0.0,3.8520387501390534,0.007443170388251861,0.9909068184723584,0.0,0.4250998291369782,"[0.007443170388251861, 0.9909068184723584, 0.0, 0.4250998291369782]"
đa_tình,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
dái,6,0,2,4,0.0,6.9489919513487415,8.476529615046848,0.0012070006035003018,0.0,0.8142757253248843,0.9354452342674056,"[0.0012070006035003018, 0.0, 0.8142757253248843, 0.9354452342674056]"
dại,12,10,0,2,4.083999035264727,0.0,6.476529615046847,0.0024140012070006035,0.9394910553604296,0.0,0.7147310324065687,"[0.0024140012070006035, 0.9394910553604296, 0.0, 0.7147310324065687]"
đái,8,5,1,1,3.668961535985882,5.533954452069897,6.061492115768004,0.0016093341380004026,0.8440150244297904,0.6484630874409746,0.6689286972087449,"[0.0016093341380004026, 0.8440150244297904, 0.6484630874409746, 0.6689286972087449]"
dại_gái,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
dại_khờ,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
đáiii,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
dâm,14,8,3,2,3.5396785190409155,6.311562030733451,6.254137193710397,0.002816334741500704,0.8142745085822068,0.7395823432362696,0.6901884495189821,"[0.002816334741500704, 0.8142745085822068, 0.7395823432362696, 0.6901884495189821]"
dậm,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
đấm,17,9,4,4,3.429495601290492,6.446491610819558,6.974029274517663,0.003419835043250855,0.7889278165810107,0.7553932525683883,0.7696336525396382,"[0.003419835043250855, 0.7889278165810107, 0.7553932525683883, 0.7696336525396382]"
dăm_ba,15,13,0,2,4.140582563631093,0.0,6.154601520159483,0.0030175015087507548,0.952507639919316,0.0,0.6792039811467465,"[0.0030175015087507548, 0.952507639919316, 0.0, 0.6792039811467465]"
dăm_ba_viên,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
đấm_đá,1,0,1,0,0.0,8.533954452069898,0.0,0.00020116676725005032,0.0,1.0,0.0,"[0.00020116676725005032, 0.0, 1.0, 0.0]"
đần,4,2,0,2,3.3470334410985183,0.0,8.061492115768003,0.0008046670690002013,0.7699580613883442,0.0,0.8896428990695816,"[0.0008046670690002013, 0.7699580613883442, 0.0, 0.8896428990695816]"
đàn_bà,51,27,2,12,3.429495601290492,3.8615291100984015,6.974029274517663,0.010259505129752563,0.7889278165810107,0.4524900070402642,0.7696336525396382,"[0.010259505129752563, 0.7889278165810107, 0.4524900070402642, 0.7696336525396382]"
dân_chơi,2,2,0,0,4.347033441098517,0.0,0.0,0.00040233353450010064,1.0,0.0,0.0,"[0.00040233353450010064, 1.0, 0.0, 0.0]"
dân_chúng,3,2,0,1,3.762070940377364,0.0,7.4765296150468465,0.0006035003017501509,0.8654340923189835,0.0,0.825088133336987,"[0.0006035003017501509, 0.8654340923189835, 0.0, 0.825088133336987]"
dân_đen,4,1,0,3,2.3470334410985187,0.0,8.646454616489159,0.0008046670690002013,0.5399161227766887,0.0,0.9541976648021762,"[0.0008046670690002013, 0.5399161227766887, 0.0, 0.9541976648021762]"
đần_độn,2,1,0,1,3.3470334410985183,0.0,8.061492115768003,0.00040233353450010064,0.7699580613883442,0.0,0.8896428990695816,"[0.00040233353450010064, 0.7699580613883442, 0.0, 0.8896428990695816]"
đàn_đúm,3,2,0,1,3.762070940377364,0.0,7.4765296150468465,0.0006035003017501509,0.8654340923189835,0.0,0.825088133336987,"[0.0006035003017501509, 0.8654340923189835, 0.0, 0.825088133336987]"
dằn_mặt,2,1,1,0,3.3470334410985183,7.533954452069898,0.0,0.00040233353450010064,0.7699580613883442,0.8828210291469916,0.0,"[0.00040233353450010064, 0.7699580613883442, 0.8828210291469916, 0.0]"
dân_nghèo,14,14,0,0,4.347033441098517,0.0,0.0,0.002816334741500704,1.0,0.0,0.0,"[0.002816334741500704, 1.0, 0.0, 0.0]"
đàn_ông,146,89,11,16,3.6329423131849,4.8035615118271755,5.871667556887985,0.029370348018507342,0.8357290925893673,0.5628763943850298,0.6479802092053506,"[0.029370348018507342, 0.8357290925893673, 0.5628763943850298, 0.6479802092053506]"
đàn_ông_đàn_ang,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
đắng,25,22,0,0,4.162608869961092,0.0,0.0,0.005029169181251257,0.9575746141279232,0.0,0.0,"[0.005029169181251257, 0.9575746141279232, 0.0, 0.0]"
đắng_cay,3,3,0,0,4.347033441098517,0.0,0.0,0.0006035003017501509,1.0,0.0,0.0,"[0.0006035003017501509, 1.0, 0.0, 0.0]"
đáng_đời,2,0,1,1,0.0,7.533954452069898,8.061492115768003,0.00040233353450010064,0.0,0.8828210291469916,0.8896428990695816,"[0.00040233353450010064, 0.0, 0.8828210291469916, 0.8896428990695816]"
đắng_nghét,1,1,0,0,4.347033441098517,0.0,0.0,0.00020116676725005032,1.0,0.0,0.0,"[0.00020116676725005032, 1.0, 0.0, 0.0]"
